ID,frequency,source,destination,start,stop,duration,days,timeSpentInDay
1513,Ka Band,HLS-Surface,LCN-12hourfrozen-1-LowPower,20.06500966435185,20.453167141203703,0.38815747685185187,[20],[0.38815747685185187]
1514,Ka Band,HLS-Surface,LCN-12hourfrozen-1-LowPower,20.564902060185183,20.95298181712963,0.3880797569444461,[20],[0.3880797569444461]
1515,Ka Band,HLS-Surface,LCN-12hourfrozen-1-LowPower,21.064734849537036,21.452758958333334,0.3880241087962979,[21],[0.3880241087962979]
1516,Ka Band,HLS-Surface,LCN-12hourfrozen-1-LowPower,21.564510300925928,21.95250096064815,0.38799065972222024,[21],[0.38799065972222024]
1870,S Band,Orion-Transit-O,DSS-24,9.161727789351852,9.574231874999999,0.41250408564814656,[9],[0.41250408564814656]
1869,S Band,Orion-Transit-O,DSS-24,8.162731203703704,8.574429525462962,0.4116983217592587,[8],[0.4116983217592587]
1864,S Band,Orion-Transit-O,DSS-24,3.1573992013888894,3.5514425347222223,0.39404333333333286,[3],[0.39404333333333286]
1863,S Band,Orion-Transit-O,DSS-24,2.1517895949074077,2.5399706944444445,0.3881810995370367,[2],[0.3881810995370367]
1871,S Band,Orion-Transit-O,DSS-24,10.193600972222221,10.577303425925924,0.3837024537037035,[10],[0.3837024537037035]
1878,S Band,Orion-Transit-O,DSS-25,7.162669594907409,7.571039085648148,0.40836949074073914,[7],[0.40836949074073914]
1877,S Band,Orion-Transit-O,DSS-25,6.162254305555556,6.567456759259259,0.4052024537037031,[6],[0.4052024537037031]
1876,S Band,Orion-Transit-O,DSS-25,5.161454756944445,5.563414837962963,0.401960081018518,[5],[0.401960081018518]
1875,S Band,Orion-Transit-O,DSS-25,4.16002943287037,4.558407002314815,0.39837756944444447,[4],[0.39837756944444447]
1872,S Band,Orion-Transit-O,DSS-25,1.1302383796296296,1.5118582407407406,0.381619861111111,[1],[0.381619861111111]
1922,S Band,Orion-Transit-O,DSS-53,10.937329097222223,10.999983877314817,0.0626547800925934,[10],[0.0626547800925934]
1689,S Band,Orion-NRHO,DSS-24,22.52928380787037,23.122337326388887,0.5930535185185164,"[22, 23]","[0.470716192129629, 0.12233732638888739]"
1693,S Band,Orion-NRHO,DSS-24,26.691362685185187,27.284294756944444,0.5929320717592574,"[26, 27]","[0.3086373148148134, 0.28429475694444406]"
1692,S Band,Orion-NRHO,DSS-24,25.657768460648143,26.245940659722223,0.58817219907408,"[25, 26]","[0.34223153935185735, 0.24594065972222268]"
1691,S Band,Orion-NRHO,DSS-24,24.622675891203702,25.20754319444444,0.5848673032407383,"[24, 25]","[0.37732410879629796, 0.20754319444444036]"
1690,S Band,Orion-NRHO,DSS-24,23.583552060185184,24.167144641203706,0.5835925810185216,"[23, 24]","[0.416447939814816, 0.16714464120370565]"
1688,S Band,Orion-NRHO,DSS-24,21.524761354166667,22.051730011574076,0.5269686574074086,"[21, 22]","[0.47523864583333264, 0.051730011574075974]"
1687,S Band,Orion-NRHO,DSS-24,20.51457074074074,20.99998945601852,0.4854187152777776,[20],[0.4854187152777776]
1686,S Band,Orion-NRHO,DSS-24,19.5004584375,19.953625833333337,0.45316739583333643,[19],[0.45316739583333643]
1685,S Band,Orion-NRHO,DSS-24,18.481303657407405,18.908626215277774,0.42732255787036877,[18],[0.42732255787036877]
1684,S Band,Orion-NRHO,DSS-24,17.45433396990741,17.86397508101852,0.40964111111111023,[17],[0.40964111111111023]
1683,S Band,Orion-NRHO,DSS-24,16.411437199074076,16.820269282407406,0.4088320833333299,[16],[0.4088320833333299]
1682,S Band,Orion-NRHO,DSS-24,15.386045092592594,15.755573958333335,0.3695288657407403,[15],[0.3695288657407403]
1681,S Band,Orion-NRHO,DSS-24,14.365975381944445,14.69722303240741,0.33124765046296467,[14],[0.33124765046296467]
1680,S Band,Orion-NRHO,DSS-24,13.335011400462962,13.650361805555555,0.3153504050925928,[13],[0.3153504050925928]
1722,S Band,Orion-NRHO,DSS-34,13.0,13.078482754629627,0.0784827546296274,[13],[0.0784827546296274]
1753,S Band,Orion-NRHO,DSS-53,14.067623854166667,14.345936273148148,0.2783124189814803,[14],[0.2783124189814803]
1766,S Band,Orion-NRHO,DSS-53,27.393156180555554,27.49998510416667,0.10682892361111485,[27],[0.10682892361111485]
1662,S Band,Orion-Docked,DSS-24,11.248225347222224,11.592631215277779,0.3444058680555546,[11],[0.3444058680555546]
1663,S Band,Orion-Docked,DSS-24,12.294625081018518,12.6156278125,0.3210027314814816,[12],[0.3210027314814816]
1673,S Band,Orion-Docked,DSS-53,11.989577453703705,12.272052604166667,0.2824751504629628,"[11, 12]","[0.010422546296295465, 0.2720526041666673]"
1812,S Band,Orion-Tranit-R,DSS-24,27.726423310185186,28.33168947916667,0.6052661689814833,"[27, 28]","[0.27357668981481353, 0.3316894791666698]"
1813,S Band,Orion-Tranit-R,DSS-24,28.76663318287037,29.350677407407403,0.5840442245370348,"[28, 29]","[0.2333668171296317, 0.35067740740740305]"
1814,S Band,Orion-Tranit-R,DSS-24,29.76480872685185,29.999987534722223,0.2351788078703727,[29],[0.2351788078703727]
1201,Ka Band,HLS-Disposal,LCN-12hourfrozen-1-LowPower,28.652071759259258,28.948524988425927,0.2964532291666693,[28],[0.2964532291666693]
1211,Ka Band,HLS-Disposal,LCN-12hourfrozen-2-LowPower,28.9956427662037,29.198414351851852,0.20277158564815068,"[28, 29]","[0.0043572337962984875, 0.1984143518518522]"
