ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
600,Ka Band,Sat1,Svalbard,12.72050208505243,12.727002086117864,0.006500001065433025,[],[12],[0.006500001065433025]
606,Ka Band,Sat1,Svalbard,13.159502157010138,13.16750215832144,0.008000001311302185,[],[13],[0.008000001311302185]
607,Ka Band,Sat1,Svalbard,13.231002168729901,13.238502169959247,0.0075000012293457985,[],[13],[0.0075000012293457985]
613,Ka Band,Sat1,Svalbard,13.64900223724544,13.65600223839283,0.007000001147389412,[],[13],[0.007000001147389412]
614,Ka Band,Sat1,Svalbard,13.720502248965204,13.727002250030637,0.006500001065433025,[],[13],[0.006500001065433025]
619,Ka Band,Sat1,Svalbard,14.088502309285104,14.095502310432494,0.007000001147389412,[],[14],[0.007000001147389412]
622,Ka Band,Sat1,Svalbard,14.302002344280481,14.30900234542787,0.007000001147389412,[],[14],[0.007000001147389412]
623,Ka Band,Sat1,Svalbard,14.366002354770899,14.379502356983721,0.013500002212822437,"[{'Item1': 202, 'Item2': 3}]",[14],[0.013500002212822437]
624,Ka Band,Sat1,Svalbard,14.43650236632675,14.450002368539572,0.013500002212822437,"[{'Item1': 203, 'Item2': 3}]",[14],[0.013500002212822437]
633,Ka Band,Sat1,Svalbard,15.088502473197877,15.095502474345267,0.007000001147389412,[],[15],[0.007000001147389412]
634,Ka Band,Sat1,Svalbard,15.159002484753728,15.16700248606503,0.008000001311302185,[],[15],[0.008000001311302185]
638,Ka Band,Sat1,Svalbard,15.436002530157566,15.442002531141043,0.006000000983476639,[],[15],[0.006000000983476639]
641,Ka Band,Sat1,Svalbard,15.64850256498903,15.656002566218376,0.0075000012293457985,[],[15],[0.0075000012293457985]
650,Ka Band,Sat1,Svalbard,16.30150267202407,16.30850267317146,0.007000001147389412,[],[16],[0.007000001147389412]
651,Ka Band,Sat1,Svalbard,16.36550268251449,16.37900268472731,0.013500002212822437,"[{'Item1': 230, 'Item2': 3}]",[16],[0.013500002212822437]
652,Ka Band,Sat1,Svalbard,16.43600269407034,16.442002695053816,0.006000000983476639,[],[16],[0.006000000983476639]
656,Ka Band,Sat1,Svalbard,16.720002740621567,16.726002741605043,0.006000000983476639,[],[16],[0.006000000983476639]
661,Ka Band,Sat1,Svalbard,17.088002800941467,17.095002802088857,0.007000001147389412,[],[17],[0.007000001147389412]
662,Ka Band,Sat1,Svalbard,17.159002812579274,17.16650281380862,0.0075000012293457985,[],[17],[0.0075000012293457985]
666,Ka Band,Sat1,Svalbard,17.435502857901156,17.44200285896659,0.006500001065433025,[],[17],[0.006500001065433025]
667,Ka Band,Sat1,Svalbard,17.506002869457006,17.513502870686352,0.0075000012293457985,[],[17],[0.0075000012293457985]
669,Ka Band,Sat1,Svalbard,17.64800289273262,17.655502893961966,0.0075000012293457985,[],[17],[0.0075000012293457985]
675,Ka Band,Sat1,Svalbard,18.087502964772284,18.09500296600163,0.0075000012293457985,[],[18],[0.0075000012293457985]
678,Ka Band,Sat1,Svalbard,18.294502998702228,18.30800300091505,0.013500002212822437,"[{'Item1': 257, 'Item2': 3}]",[18],[0.013500002212822437]
679,Ka Band,Sat1,Svalbard,18.36500301025808,18.3785030124709,0.013500002212822437,"[{'Item1': 258, 'Item2': 3}]",[18],[0.013500002212822437]
683,Ka Band,Sat1,Svalbard,18.648003056645393,18.655003057792783,0.007000001147389412,[],[18],[0.007000001147389412]
693,Ka Band,Sat1,Svalbard,19.364503174088895,19.378003176301718,0.013500002212822437,"[{'Item1': 272, 'Item2': 3}]",[19],[0.013500002212822437]
694,Ka Band,Sat1,Svalbard,19.435003185644746,19.44150318671018,0.006500001065433025,[],[19],[0.006500001065433025]
695,Ka Band,Sat1,Svalbard,19.505503197200596,19.513003198429942,0.0075000012293457985,[],[19],[0.0075000012293457985]
696,Ka Band,Sat1,Svalbard,19.576503208838403,19.58400321006775,0.0075000012293457985,[],[19],[0.0075000012293457985]
