ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
219,Ka Band,Sat1,ASF,19.613830009796683,19.624828360260693,0.010998350464010542,[],[19],[0.010998350464010542]
128,Ka Band,Sat1,ASF,11.16430625517254,11.175295736300704,0.010989481128163447,[],[11],[0.010989481128163447]
17,Ka Band,Sat1,ASF,1.6624486570714874,1.6734378150891303,0.010989158017642886,[],[1],[0.010989158017642886]
192,Ka Band,Sat1,ASF,17.030094357243584,17.041077305521494,0.010982948277909799,[],[17],[0.010982948277909799]
330,Ka Band,Sat1,ASF,29.115696840452333,29.126677029341238,0.010980188888904507,[],[29],[0.010980188888904507]
155,Ka Band,Sat1,ASF,13.748046715575574,13.759022912445213,0.010976196869638244,[],[13],[0.010976196869638244]
181,Ka Band,Sat1,ASF,16.028925019187177,16.039854523152496,0.010929503965318332,[],[16],[0.010929503965318332]
208,Ka Band,Sat1,ASF,18.61259344155129,18.623520268245354,0.010926826694063863,[],[18],[0.010926826694063863]
166,Ka Band,Sat1,ASF,14.749269349649763,14.760191848801776,0.010922499152012932,[],[14],[0.010922499152012932]
139,Ka Band,Sat1,ASF,12.165615090175296,12.176532292495468,0.010917202320172237,[],[12],[0.010917202320172237]
6,Ka Band,Sat1,ASF,0.6612121035660646,0.6721289492251964,0.010916845659131758,[],[0],[0.010916845659131758]
170,Ka Band,Sat1,ASF,15.027758822229538,15.038632825024516,0.010874002794977855,[],[15],[0.010874002794977855]
177,Ka Band,Sat1,ASF,15.750490920737311,15.761357653203476,0.010866732466164208,[],[15],[0.010866732466164208]
197,Ka Band,Sat1,ASF,17.611357005854355,17.62220632869515,0.010849322840794429,[],[17],[0.010849322840794429]
150,Ka Band,Sat1,ASF,13.166929783399747,13.177768709102955,0.010838925703207991,[],[13],[0.010838925703207991]
159,Ka Band,Sat1,ASF,14.026595642048598,14.037412262981741,0.010816620933143284,[],[14],[0.010816620933143284]
188,Ka Band,Sat1,ASF,16.751711333475342,16.76252044981214,0.010809116336798041,[],[16],[0.010809116336798041]
186,Ka Band,Sat1,ASF,16.610120747856786,16.620886441874188,0.010765694017401017,[],[16],[0.010765694017401017]
148,Ka Band,Sat1,ASF,13.025435379785565,13.036192888577018,0.010757508791453319,[],[13],[0.010757508791453319]
161,Ka Band,Sat1,ASF,14.168250439132338,14.179004940620807,0.010754501488468904,[],[14],[0.010754501488468904]
199,Ka Band,Sat1,ASF,17.75293055810617,17.763680354430097,0.010749796323928251,[],[17],[0.010749796323928251]
339,Ka Band,Sat1,ASF,29.975648513782104,29.986353533235185,0.010705019453080666,[],[29],[0.010705019453080666]
8,Ka Band,Sat1,ASF,0.8027697359800666,0.813466896073828,0.010697160093761426,[],[0],[0.010697160093761426]
137,Ka Band,Sat1,ASF,12.024277898224165,12.034974753680723,0.010696855456558296,[],[12],[0.010696855456558296]
210,Ka Band,Sat1,ASF,18.75414852814871,18.76483748206216,0.010688953913447818,[],[18],[0.010688953913447818]
175,Ka Band,Sat1,ASF,15.608884708456749,15.619560505612617,0.010675797155867528,[],[15],[0.010675797155867528]
172,Ka Band,Sat1,ASF,15.169577158546161,15.180240942395535,0.010663783849373942,[],[15],[0.010663783849373942]
328,Ka Band,Sat1,ASF,28.974493345733098,28.985136497751245,0.010643152018147362,[],[28],[0.010643152018147362]
19,Ka Band,Sat1,ASF,1.8039865918668994,1.8146217246257141,0.01063513275881478,[],[1],[0.01063513275881478]
126,Ka Band,Sat1,ASF,11.023123086561514,11.033757913593583,0.010634827032069083,[],[11],[0.010634827032069083]
221,Ka Band,Sat1,ASF,19.755365207197006,19.765991964157447,0.010626756960441242,[],[19],[0.010626756960441242]
317,Ka Band,Sat1,ASF,27.973340726335962,27.98392082437938,0.010580098043416086,[],[27],[0.010580098043416086]
164,Ka Band,Sat1,ASF,14.60764894692579,14.618228418976422,0.010579472050631367,[],[14],[0.010579472050631367]
30,Ka Band,Sat1,ASF,2.805202093768798,2.8157740188993317,0.010571925130533621,[],[2],[0.010571925130533621]
115,Ka Band,Sat1,ASF,10.021970796855106,10.032542423400015,0.010571626544908952,[],[10],[0.010571626544908952]
183,Ka Band,Sat1,ASF,16.17091004203136,16.18147665551734,0.01056661348598098,[],[16],[0.01056661348598098]
232,Ka Band,Sat1,ASF,20.756580524995346,20.767143929819916,0.010563404824569744,[],[20],[0.010563404824569744]
306,Ka Band,Sat1,ASF,26.972190544473985,26.982706550610974,0.010516006136988665,[],[26],[0.010516006136988665]
41,Ka Band,Sat1,ASF,3.8064161696248084,3.816923908272448,0.010507738647639542,[],[3],[0.010507738647639542]
104,Ka Band,Sat1,ASF,9.020820934126897,9.031328340834866,0.010507406707969125,[],[9],[0.010507406707969125]
243,Ka Band,Sat1,ASF,21.757794409633814,21.768293507873366,0.010499098239552751,[],[21],[0.010499098239552751]
153,Ka Band,Sat1,ASF,13.606413524288435,13.616890054561935,0.010476530273500373,[],[13],[0.010476530273500373]
194,Ka Band,Sat1,ASF,17.17224921458414,17.18271203510831,0.010462820524168137,[],[17],[0.010462820524168137]
294,Ka Band,Sat1,ASF,25.971042644446243,25.98149373054531,0.010451086099067197,[],[25],[0.010451086099067197]
53,Ka Band,Sat1,ASF,4.807628810070124,4.818071533649139,0.010442723579014768,[],[4],[0.010442723579014768]
92,Ka Band,Sat1,ASF,8.019673318241644,8.030115718833644,0.010442400591999856,[],[8],[0.010442400591999856]
255,Ka Band,Sat1,ASF,22.759006850111017,22.76944084090039,0.010433990789373127,[],[22],[0.010433990789373127]
282,Ka Band,Sat1,ASF,24.96989687591949,24.980282426309156,0.010385550389667486,[],[24],[0.010385550389667486]
65,Ka Band,Sat1,ASF,5.808839923969152,5.819217036545445,0.010377112576293257,[],[5],[0.010377112576293257]
80,Ka Band,Sat1,ASF,7.018527823426513,7.028904620940623,0.010376797514109803,[],[7],[0.010376797514109803]
267,Ka Band,Sat1,ASF,23.76021775623859,23.77058607091519,0.010368314676600932,[],[23],[0.010368314676600932]
3,Ka Band,Sat1,ASF,0.22219858831198305,0.23256597121230652,0.010367382900323463,[],[0],[0.010367382900323463]
142,Ka Band,Sat1,ASF,12.605178465113694,12.615545314437655,0.010366849323961702,[],[12],[0.010366849323961702]
205,Ka Band,Sat1,ASF,18.17359478178104,18.183947021062686,0.010352239281644415,[],[18],[0.010352239281644415]
270,Ka Band,Sat1,ASF,23.968753098850936,23.97907269563832,0.010319596787383034,[],[23],[0.010319596787383034]
77,Ka Band,Sat1,ASF,6.810049447441365,6.820360559027701,0.010311111586336352,[],[6],[0.010311111586336352]
68,Ka Band,Sat1,ASF,6.017384313551893,6.027695104531536,0.010310790979643158,[],[6],[0.010310790979643158]
279,Ka Band,Sat1,ASF,24.761427065202664,24.77172933958704,0.01030227438437592,[],[24],[0.01030227438437592]
333,Ka Band,Sat1,ASF,29.55532494155358,29.565591082872405,0.010266141318826527,[],[29],[0.010266141318826527]
258,Ka Band,Sat1,ASF,22.96761119448149,22.97786459855297,0.010253404071480787,[],[22],[0.010253404071480787]
14,Ka Band,Sat1,ASF,1.2235497912267352,1.2338005668516865,0.010250775624951247,[],[1],[0.010250775624951247]
131,Ka Band,Sat1,ASF,11.60394388342908,11.614194073968894,0.010250190539814241,[],[11],[0.010250190539814241]
89,Ka Band,Sat1,ASF,7.811257337295742,7.82150225426023,0.010244916964488482,[],[7],[0.010244916964488482]
56,Ka Band,Sat1,ASF,5.01624262928809,5.0264872297642595,0.010244600476169374,[],[5],[0.010244600476169374]
291,Ka Band,Sat1,ASF,25.762634731526664,25.772870801570367,0.010236070043703194,[],[25],[0.010236070043703194]
216,Ka Band,Sat1,ASF,19.174946859652156,19.18518155182546,0.010234692173302307,[],[19],[0.010234692173302307]
246,Ka Band,Sat1,ASF,21.966470967763502,21.976658195466843,0.010187227703340795,[],[21],[0.010187227703340795]
101,Ka Band,Sat1,ASF,8.8124635139651,8.822642275952093,0.010178761986992413,[],[8],[0.010178761986992413]
44,Ka Band,Sat1,ASF,4.015102615588019,4.02528105704065,0.010178441452630693,[],[4],[0.010178441452630693]
303,Ka Band,Sat1,ASF,26.763840669149985,26.774010610993376,0.010169941843390262,[],[26],[0.010169941843390262]
322,Ka Band,Sat1,ASF,28.55409078768754,28.564234102207795,0.010143314520256297,[],[28],[0.010143314520256297]
