ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
860,Ka Band,SAOCOM-1A,ASF2,0.744408143,0.744408182,3.90000000072277e-08,"[{'Item1': 854, 'Item2': 6}, {'Item1': 848, 'Item2': 6}]",[0],[3.90000000072277e-08]
857,Ka Band,SAOCOM-1A,ASF2,0.354692972,0.354692992,1.9999999989472883e-08,"[{'Item1': 851, 'Item2': 1}, {'Item1': 845, 'Item2': 1}]",[0],[1.9999999989472883e-08]
858,Ka Band,SAOCOM-1A,ASF2,0.612371056,0.616528716,0.004157660000000063,"[{'Item1': 852, 'Item2': 6}, {'Item1': 846, 'Item2': 6}]",[0],[0.004157660000000063]
855,Ka Band,SAOCOM-1A,ASF2,0.220006818,0.22000685,3.200000001091219e-08,"[{'Item1': 849, 'Item2': 1}, {'Item1': 843, 'Item2': 1}]",[0],[3.200000001091219e-08]
844,Ka Band,SAOCOM-1A,ASF1,0.282397085,0.282397256,1.7099999999325988e-07,"[{'Item1': 850, 'Item2': 6}, {'Item1': 856, 'Item2': 6}]",[0],[1.7099999999325988e-07]
847,Ka Band,SAOCOM-1A,ASF1,0.678121493,0.683477016,0.005355522999999973,"[{'Item1': 672, 'Item2': 1}, {'Item1': 853, 'Item2': 1}, {'Item1': 859, 'Item2': 1}]",[0],[0.005355522999999973]
848,Ka Band,SAOCOM-1A,ASF1,0.750125939,0.750126113,1.7399999996392523e-07,"[{'Item1': 854, 'Item2': 1}, {'Item1': 860, 'Item2': 1}]",[0],[1.7399999996392523e-07]
845,Ka Band,SAOCOM-1A,ASF1,0.349153169,0.349153362,1.930000000371912e-07,"[{'Item1': 851, 'Item2': 6}, {'Item1': 857, 'Item2': 6}]",[0],[1.930000000371912e-07]
846,Ka Band,SAOCOM-1A,ASF1,0.61237101,0.61652903,0.0041580199999999845,"[{'Item1': 852, 'Item2': 1}, {'Item1': 858, 'Item2': 1}]",[0],[0.0041580199999999845]
843,Ka Band,SAOCOM-1A,ASF1,0.216324565,0.21632479,2.2499999999259224e-07,"[{'Item1': 849, 'Item2': 6}, {'Item1': 855, 'Item2': 6}]",[0],[2.2499999999259224e-07]
95,Ka Band,SAOCOM-1A,SG1,0.208533537,0.214609366,0.006075829000000005,"[{'Item1': 690, 'Item2': 1}, {'Item1': 838, 'Item2': 1}]",[0],[0.006075829000000005]
100,Ka Band,SAOCOM-1A,SG1,0.889075777,0.891622192,0.0025464150000000796,"[{'Item1': 518, 'Item2': 1}, {'Item1': 251, 'Item2': 1}]",[0],[0.0025464150000000796]
101,Ka Band,SAOCOM-1A,SG1,0.95638745,0.958310695,0.0019232449999999623,"[{'Item1': 519, 'Item2': 1}, {'Item1': 252, 'Item2': 1}]",[0],[0.0019232449999999623]
94,Ka Band,SAOCOM-1A,SG1,0.141898603,0.147917635,0.00601903199999998,"[{'Item1': 689, 'Item2': 6}]",[0],[0.00601903199999998]
92,Ka Band,SAOCOM-1A,SG1,0.009044143,0.014972097,0.005927954000000001,"[{'Item1': 136, 'Item2': 6}, {'Item1': 172, 'Item2': 6}]",[0],[0.005927954000000001]
93,Ka Band,SAOCOM-1A,SG1,0.075483893,0.081382571,0.005898678000000004,[],[0],[0.005898678000000004]
96,Ka Band,SAOCOM-1A,SG1,0.275658839,0.281406243,0.0057474040000000115,"[{'Item1': 839, 'Item2': 1}]",[0],[0.0057474040000000115]
99,Ka Band,SAOCOM-1A,SG1,0.821505565,0.824407947,0.0029023819999999256,"[{'Item1': 517, 'Item2': 1}, {'Item1': 250, 'Item2': 6}]",[0],[0.0029023819999999256]
97,Ka Band,SAOCOM-1A,SG1,0.343506411,0.348218257,0.004711845999999964,[],[0],[0.004711845999999964]
98,Ka Band,SAOCOM-1A,SG1,0.753406219,0.756440386,0.003034166999999921,"[{'Item1': 516, 'Item2': 1}, {'Item1': 249, 'Item2': 6}]",[0],[0.003034166999999921]
1071,Ka Band,THEMIS_A,WS1,0.812777987,1.0,0.18722201299999996,"[{'Item1': 215, 'Item2': 1}, {'Item1': 214, 'Item2': 1}, {'Item1': 913, 'Item2': 1}, {'Item1': 1072, 'Item2': -1}, {'Item1': 960, 'Item2': 1}]","[0, 1]","[0.18722201299999996, 0.0]"
1067,Ka Band,THEMIS_A,WG11,0.708399369,1.0,0.291600631,"[{'Item1': 57, 'Item2': 1}, {'Item1': 451, 'Item2': -1}, {'Item1': 874, 'Item2': 1}, {'Item1': 1071, 'Item2': -1}, {'Item1': 1069, 'Item2': -1}, {'Item1': 243, 'Item2': 1}, {'Item1': 240, 'Item2': 1}, {'Item1': 930, 'Item2': 1}, {'Item1': 937, 'Item2': 1}, {'Item1': 899, 'Item2': 1}, {'Item1': 900, 'Item2': 1}, {'Item1': 910, 'Item2': 1}, {'Item1': 909, 'Item2': 1}, {'Item1': 486, 'Item2': 1}, {'Item1': 487, 'Item2': -1}, {'Item1': 935, 'Item2': 1}, {'Item1': 1074, 'Item2': 1}, {'Item1': 915, 'Item2': 1}, {'Item1': 1028, 'Item2': 1}, {'Item1': 951, 'Item2': 1}, {'Item1': 1073, 'Item2': -1}]","[0, 1]","[0.291600631, 0.0]"
1050,Ka Band,THEMIS_A,AGO3,0.660508469,1.0,0.33949153099999996,"[{'Item1': 269, 'Item2': 1}, {'Item1': 270, 'Item2': 1}, {'Item1': 268, 'Item2': 1}, {'Item1': 902, 'Item2': 1}, {'Item1': 1071, 'Item2': -1}, {'Item1': 1067, 'Item2': -1}, {'Item1': 1066, 'Item2': -1}, {'Item1': 955, 'Item2': 1}, {'Item1': 954, 'Item2': 1}, {'Item1': 939, 'Item2': 1}, {'Item1': 258, 'Item2': 1}, {'Item1': 284, 'Item2': 1}, {'Item1': 283, 'Item2': 1}, {'Item1': 285, 'Item2': 1}, {'Item1': 970, 'Item2': 1}]","[0, 1]","[0.33949153099999996, 0.0]"
291,Ka Band,THEMIS_A,USH2,0.032025869,0.228483194,0.19645732500000002,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 6}, {'Item1': 21, 'Item2': 1}, {'Item1': 28, 'Item2': 6}, {'Item1': 29, 'Item2': 1}, {'Item1': 32, 'Item2': 6}, {'Item1': 102, 'Item2': 6}, {'Item1': 641, 'Item2': 1}, {'Item1': 642, 'Item2': 1}, {'Item1': 290, 'Item2': 6}, {'Item1': 759, 'Item2': 1}, {'Item1': 555, 'Item2': 1}, {'Item1': 554, 'Item2': 1}]",[0],[0.19645732500000002]
102,Ka Band,THEMIS_A,USD1,0.335022158,0.544904334,0.20988217600000003,"[{'Item1': 931, 'Item2': 6}, {'Item1': 932, 'Item2': 1}, {'Item1': 38, 'Item2': 1}, {'Item1': 620, 'Item2': 1}, {'Item1': 621, 'Item2': 1}, {'Item1': 619, 'Item2': 1}, {'Item1': 618, 'Item2': 1}, {'Item1': 876, 'Item2': 1}, {'Item1': 877, 'Item2': 6}, {'Item1': 291, 'Item2': 1}, {'Item1': 123, 'Item2': 6}, {'Item1': 940, 'Item2': 1}, {'Item1': 941, 'Item2': 1}, {'Item1': 216, 'Item2': 1}, {'Item1': 292, 'Item2': 1}, {'Item1': 293, 'Item2': 1}, {'Item1': 294, 'Item2': 1}]",[0],[0.20988217600000003]
641,Ka Band,NUSTAR,USH2,0.104061663,0.107840415,0.0037787519999999963,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 29, 'Item2': 6}, {'Item1': 32, 'Item2': 6}, {'Item1': 291, 'Item2': 6}, {'Item1': 643, 'Item2': -1}, {'Item1': 290, 'Item2': 6}]",[0],[0.0037787519999999963]
642,Ka Band,NUSTAR,USH2,0.176020734,0.179521369,0.003500634999999974,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 29, 'Item2': 1}, {'Item1': 32, 'Item2': 6}, {'Item1': 291, 'Item2': 6}, {'Item1': 644, 'Item2': -1}, {'Item1': 290, 'Item2': 6}, {'Item1': 759, 'Item2': 1}]",[0],[0.003500634999999974]
643,Ka Band,NUSTAR,USH1,0.104061663,0.107840415,0.0037787519999999963,"[{'Item1': 39, 'Item2': 6}, {'Item1': 641, 'Item2': -1}]",[0],[0.0037787519999999963]
644,Ka Band,NUSTAR,USH1,0.176020734,0.179521369,0.003500634999999974,"[{'Item1': 642, 'Item2': -1}, {'Item1': 763, 'Item2': 1}]",[0],[0.003500634999999974]
111,Ka Band,NUSTAR,SING,0.586325216,0.592692669,0.006367452999999967,[],[0],[0.006367452999999967]
112,Ka Band,NUSTAR,SING,0.658300346,0.664611045,0.006310699000000031,[],[0],[0.006310699000000031]
105,Ka Band,NUSTAR,SING,0.154523768,0.160801272,0.006277503999999989,[],[0],[0.006277503999999989]
110,Ka Band,NUSTAR,SING,0.514414835,0.520681695,0.006266860000000096,[],[0],[0.006266860000000096]
106,Ka Band,NUSTAR,SING,0.226475882,0.232733276,0.0062573939999999995,[],[0],[0.0062573939999999995]
107,Ka Band,NUSTAR,SING,0.29849902,0.304642261,0.0061432410000000215,[],[0],[0.0061432410000000215]
104,Ka Band,NUSTAR,SING,0.082657189,0.088790903,0.0061337139999999984,[],[0],[0.0061337139999999984]
109,Ka Band,NUSTAR,SING,0.442501407,0.44862434,0.006122932999999997,[],[0],[0.006122932999999997]
113,Ka Band,NUSTAR,SING,0.730370163,0.736452497,0.0060823340000000226,[],[0],[0.0060823340000000226]
108,Ka Band,NUSTAR,SING,0.370528372,0.376596907,0.006068534999999986,[],[0],[0.006068534999999986]
103,Ka Band,NUSTAR,SING,0.010828647,0.016701412,0.0058727649999999985,[],[0],[0.0058727649999999985]
114,Ka Band,NUSTAR,SING,0.802498419,0.808287555,0.0057891360000000835,[],[0],[0.0057891360000000835]
116,Ka Band,NUSTAR,SING,0.94657046,0.952241308,0.005670847999999951,[],[0],[0.005670847999999951]
115,Ka Band,NUSTAR,SING,0.874592507,0.880204055,0.005611547999999966,[],[0],[0.005611547999999966]
119,Ka Band,FGST,USH1,0.153797747,0.159572451,0.005774703999999992,[],[0],[0.005774703999999992]
122,Ka Band,FGST,USH1,0.934803243,0.940542681,0.005739438000000097,"[{'Item1': 40, 'Item2': 6}]",[0],[0.005739438000000097]
121,Ka Band,FGST,USH1,0.864518239,0.870055152,0.005536913000000032,[],[0],[0.005536913000000032]
118,Ka Band,FGST,USH1,0.083455051,0.088892656,0.005437604999999998,"[{'Item1': 39, 'Item2': 6}]",[0],[0.005437604999999998]
117,Ka Band,FGST,USH1,0.012865729,0.01813074,0.005265011,"[{'Item1': 39, 'Item2': 6}]",[0],[0.005265011]
120,Ka Band,FGST,USH1,0.22467379,0.229271717,0.004597927000000002,[],[0],[0.004597927000000002]
1072,Ka Band,THEMIS_E,WS1,0.847820992,1.0,0.15217900799999995,"[{'Item1': 215, 'Item2': 1}, {'Item1': 960, 'Item2': 1}]","[0, 1]","[0.15217900799999995, 0.0]"
1069,Ka Band,THEMIS_E,WG11,0.73672733,1.0,0.26327267,"[{'Item1': 57, 'Item2': 1}, {'Item1': 451, 'Item2': -1}, {'Item1': 874, 'Item2': 1}, {'Item1': 1072, 'Item2': -1}, {'Item1': 243, 'Item2': 1}, {'Item1': 240, 'Item2': 1}, {'Item1': 930, 'Item2': 1}, {'Item1': 937, 'Item2': 1}, {'Item1': 899, 'Item2': 1}, {'Item1': 900, 'Item2': 1}, {'Item1': 910, 'Item2': 1}, {'Item1': 486, 'Item2': 1}, {'Item1': 487, 'Item2': -1}, {'Item1': 935, 'Item2': 1}, {'Item1': 1074, 'Item2': 1}, {'Item1': 915, 'Item2': 1}, {'Item1': 1028, 'Item2': 1}, {'Item1': 951, 'Item2': 1}, {'Item1': 1073, 'Item2': -1}]","[0, 1]","[0.26327267, 0.0]"
1066,Ka Band,THEMIS_E,AGO3,0.707635985,1.0,0.292364015,"[{'Item1': 269, 'Item2': 1}, {'Item1': 270, 'Item2': 1}, {'Item1': 902, 'Item2': 1}, {'Item1': 1072, 'Item2': -1}, {'Item1': 1069, 'Item2': -1}, {'Item1': 955, 'Item2': 1}, {'Item1': 954, 'Item2': 1}, {'Item1': 939, 'Item2': 1}, {'Item1': 258, 'Item2': 1}, {'Item1': 284, 'Item2': 1}, {'Item1': 283, 'Item2': 1}, {'Item1': 285, 'Item2': 1}, {'Item1': 970, 'Item2': 1}]","[0, 1]","[0.292364015, 0.0]"
290,Ka Band,THEMIS_E,USH2,0.03084187,0.274968288,0.244126418,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 6}, {'Item1': 22, 'Item2': 6}, {'Item1': 21, 'Item2': 1}, {'Item1': 28, 'Item2': 6}, {'Item1': 29, 'Item2': 1}, {'Item1': 32, 'Item2': 6}, {'Item1': 291, 'Item2': 1}, {'Item1': 641, 'Item2': 1}, {'Item1': 642, 'Item2': 1}, {'Item1': 123, 'Item2': 6}, {'Item1': 759, 'Item2': 1}, {'Item1': 760, 'Item2': 1}, {'Item1': 555, 'Item2': 1}, {'Item1': 556, 'Item2': 1}, {'Item1': 554, 'Item2': 1}]",[0],[0.244126418]
123,Ka Band,THEMIS_E,USD1,0.335022158,0.556503156,0.22148099799999998,"[{'Item1': 931, 'Item2': 6}, {'Item1': 932, 'Item2': 1}, {'Item1': 38, 'Item2': 1}, {'Item1': 620, 'Item2': 1}, {'Item1': 621, 'Item2': 1}, {'Item1': 619, 'Item2': 1}, {'Item1': 618, 'Item2': 1}, {'Item1': 876, 'Item2': 1}, {'Item1': 877, 'Item2': 1}, {'Item1': 102, 'Item2': 1}, {'Item1': 290, 'Item2': 1}, {'Item1': 940, 'Item2': 1}, {'Item1': 941, 'Item2': 1}, {'Item1': 216, 'Item2': 1}, {'Item1': 292, 'Item2': 1}, {'Item1': 293, 'Item2': 1}, {'Item1': 294, 'Item2': 1}]",[0],[0.22148099799999998]
720,Ka Band,QUIKSCAT,ASF3,0.570277271,0.576419087,0.006141815999999967,"[{'Item1': 781, 'Item2': 6}, {'Item1': 712, 'Item2': 6}, {'Item1': 566, 'Item2': 6}]",[0],[0.006141815999999967]
715,Ka Band,QUIKSCAT,ASF3,0.228397751,0.235664213,0.007266462000000001,"[{'Item1': 707, 'Item2': 1}, {'Item1': 139, 'Item2': 1}, {'Item1': 127, 'Item2': 1}, {'Item1': 151, 'Item2': 1}, {'Item1': 561, 'Item2': 1}, {'Item1': 742, 'Item2': 6}, {'Item1': 723, 'Item2': 1}]",[0],[0.007266462000000001]
714,Ka Band,QUIKSCAT,ASF3,0.159130078,0.166156757,0.00702667899999998,"[{'Item1': 706, 'Item2': 1}, {'Item1': 560, 'Item2': 1}, {'Item1': 741, 'Item2': 6}, {'Item1': 634, 'Item2': 6}, {'Item1': 722, 'Item2': 1}]",[0],[0.00702667899999998]
721,Ka Band,QUIKSCAT,ASF3,0.639825256,0.642326014,0.0025007580000000473,"[{'Item1': 782, 'Item2': 6}, {'Item1': 713, 'Item2': 6}, {'Item1': 567, 'Item2': 6}]",[0],[0.0025007580000000473]
719,Ka Band,QUIKSCAT,ASF3,0.503052978,0.508186145,0.005133166999999994,"[{'Item1': 79, 'Item2': 1}, {'Item1': 711, 'Item2': 6}, {'Item1': 565, 'Item2': 6}]",[0],[0.005133166999999994]
716,Ka Band,QUIKSCAT,ASF3,0.297766846,0.303709923,0.005943077000000019,"[{'Item1': 708, 'Item2': 6}, {'Item1': 140, 'Item2': 1}, {'Item1': 128, 'Item2': 1}, {'Item1': 152, 'Item2': 1}, {'Item1': 562, 'Item2': 1}]",[0],[0.005943077000000019]
718,Ka Band,QUIKSCAT,ASF3,0.434837987,0.43911381,0.004275823000000012,"[{'Item1': 710, 'Item2': 6}, {'Item1': 564, 'Item2': 6}]",[0],[0.004275823000000012]
717,Ka Band,QUIKSCAT,ASF3,0.366825379,0.371074518,0.004249139000000013,"[{'Item1': 709, 'Item2': 6}, {'Item1': 563, 'Item2': 6}]",[0],[0.004249139000000013]
242,Ka Band,QUIKSCAT,WG11,0.42436915,0.431695728,0.007326578000000028,"[{'Item1': 930, 'Item2': 6}]",[0],[0.007326578000000028]
243,Ka Band,QUIKSCAT,WG11,0.935733878,0.942356624,0.006622746000000013,"[{'Item1': 8, 'Item2': 6}, {'Item1': 1047, 'Item2': 6}, {'Item1': 1067, 'Item2': 6}, {'Item1': 1069, 'Item2': 6}, {'Item1': 1073, 'Item2': 6}]",[0],[0.006622746000000013]
241,Ka Band,QUIKSCAT,WG11,0.024145467,0.028827154,0.004681687,"[{'Item1': 5, 'Item2': 6}, {'Item1': 6, 'Item2': 6}, {'Item1': 237, 'Item2': 6}]",[0],[0.004681687]
446,Ka Band,QUIKSCAT,MG1,0.891654884,0.89910412,0.007449235999999915,"[{'Item1': 1040, 'Item2': 1}]",[0],[0.007449235999999915]
438,Ka Band,QUIKSCAT,MG1,0.117646067,0.125065398,0.007419330999999987,"[{'Item1': 453, 'Item2': 6}, {'Item1': 465, 'Item2': 6}]",[0],[0.007419330999999987]
439,Ka Band,QUIKSCAT,MG1,0.186998978,0.194416359,0.007417381000000001,"[{'Item1': 454, 'Item2': 6}, {'Item1': 466, 'Item2': 6}]",[0],[0.007417381000000001]
447,Ka Band,QUIKSCAT,MG1,0.960940031,0.968317821,0.00737778999999994,"[{'Item1': 473, 'Item2': 6}]",[0],[0.00737778999999994]
437,Ka Band,QUIKSCAT,MG1,0.04928316,0.055887632,0.006604472,"[{'Item1': 361, 'Item2': 1}, {'Item1': 452, 'Item2': 6}, {'Item1': 464, 'Item2': 6}]",[0],[0.006604472]
445,Ka Band,QUIKSCAT,MG1,0.823744535,0.829434926,0.005690391000000017,"[{'Item1': 65, 'Item2': 1}, {'Item1': 919, 'Item2': 1}, {'Item1': 1039, 'Item2': 1}]",[0],[0.005690391000000017]
440,Ka Band,QUIKSCAT,MG1,0.256918404,0.263903048,0.006984643999999984,"[{'Item1': 455, 'Item2': 6}, {'Item1': 467, 'Item2': 6}]",[0],[0.006984643999999984]
444,Ka Band,QUIKSCAT,MG1,0.755154623,0.759040722,0.0038860989999999207,"[{'Item1': 64, 'Item2': 1}, {'Item1': 918, 'Item2': 6}, {'Item1': 1038, 'Item2': 1}]",[0],[0.0038860989999999207]
441,Ka Band,QUIKSCAT,MG1,0.32764876,0.333450236,0.005801476000000028,"[{'Item1': 468, 'Item2': 6}]",[0],[0.005801476000000028]
443,Ka Band,QUIKSCAT,MG1,0.68315519,0.687712285,0.004557095000000011,"[{'Item1': 1037, 'Item2': 1}]",[0],[0.004557095000000011]
442,Ka Band,QUIKSCAT,MG1,0.399401093,0.401011348,0.0016102550000000049,"[{'Item1': 47, 'Item2': 6}, {'Item1': 469, 'Item2': 6}]",[0],[0.0016102550000000049]
712,Ka Band,QUIKSCAT,ASF1,0.576419087,0.577556723,0.001137636000000053,"[{'Item1': 775, 'Item2': 6}, {'Item1': 720, 'Item2': 1}, {'Item1': 566, 'Item2': 6}]",[0],[0.001137636000000053]
707,Ka Band,QUIKSCAT,ASF1,0.228397571,0.228397751,1.8000000001627825e-07,"[{'Item1': 715, 'Item2': 6}, {'Item1': 139, 'Item2': 1}, {'Item1': 127, 'Item2': 1}, {'Item1': 151, 'Item2': 1}, {'Item1': 561, 'Item2': 1}, {'Item1': 733, 'Item2': 6}, {'Item1': 728, 'Item2': 1}]",[0],[1.8000000001627825e-07]
706,Ka Band,QUIKSCAT,ASF1,0.159129897,0.159130078,1.810000000157519e-07,"[{'Item1': 714, 'Item2': 6}, {'Item1': 560, 'Item2': 1}, {'Item1': 732, 'Item2': 6}, {'Item1': 630, 'Item2': 6}, {'Item1': 727, 'Item2': 1}]",[0],[1.810000000157519e-07]
713,Ka Band,QUIKSCAT,ASF1,0.642326014,0.64681745,0.004491436000000015,"[{'Item1': 776, 'Item2': 6}, {'Item1': 721, 'Item2': 1}, {'Item1': 567, 'Item2': 6}]",[0],[0.004491436000000015]
711,Ka Band,QUIKSCAT,ASF1,0.502205372,0.508186365,0.00598099299999999,"[{'Item1': 87, 'Item2': 1}, {'Item1': 719, 'Item2': 1}, {'Item1': 565, 'Item2': 6}]",[0],[0.00598099299999999]
708,Ka Band,QUIKSCAT,ASF1,0.297766625,0.303709925,0.005943299999999985,"[{'Item1': 716, 'Item2': 1}, {'Item1': 140, 'Item2': 1}, {'Item1': 128, 'Item2': 1}, {'Item1': 152, 'Item2': 1}, {'Item1': 562, 'Item2': 1}]",[0],[0.005943299999999985]
710,Ka Band,QUIKSCAT,ASF1,0.43483777,0.439114107,0.004276336999999963,"[{'Item1': 718, 'Item2': 1}, {'Item1': 564, 'Item2': 6}]",[0],[0.004276336999999963]
709,Ka Band,QUIKSCAT,ASF1,0.36682508,0.371074738,0.0042496579999999895,"[{'Item1': 717, 'Item2': 1}, {'Item1': 563, 'Item2': 6}]",[0],[0.0042496579999999895]
137,Ka Band,QUIKSCAT,SG1,0.08215348,0.089582132,0.007428651999999994,"[{'Item1': 125, 'Item2': 1}, {'Item1': 149, 'Item2': 6}, {'Item1': 173, 'Item2': 6}]",[0],[0.007428651999999994]
145,Ka Band,QUIKSCAT,SG1,0.857454487,0.863487591,0.006033104000000011,"[{'Item1': 358, 'Item2': 1}, {'Item1': 133, 'Item2': 6}, {'Item1': 157, 'Item2': 6}, {'Item1': 348, 'Item2': 6}]",[0],[0.006033104000000011]
144,Ka Band,QUIKSCAT,SG1,0.790220683,0.794105773,0.0038850899999999244,"[{'Item1': 357, 'Item2': 1}, {'Item1': 132, 'Item2': 6}, {'Item1': 156, 'Item2': 6}, {'Item1': 347, 'Item2': 6}, {'Item1': 842, 'Item2': 1}]",[0],[0.0038850899999999244]
136,Ka Band,QUIKSCAT,SG1,0.014972097,0.020274983,0.005302886,"[{'Item1': 92, 'Item2': 1}, {'Item1': 124, 'Item2': 1}, {'Item1': 148, 'Item2': 6}, {'Item1': 172, 'Item2': 6}]",[0],[0.005302886]
146,Ka Band,QUIKSCAT,SG1,0.925275875,0.932612136,0.007336261000000066,"[{'Item1': 134, 'Item2': 1}, {'Item1': 158, 'Item2': 6}, {'Item1': 305, 'Item2': 1}, {'Item1': 349, 'Item2': 6}, {'Item1': 482, 'Item2': 6}]",[0],[0.007336261000000066]
138,Ka Band,QUIKSCAT,SG1,0.151859763,0.159040202,0.007180438999999983,"[{'Item1': 126, 'Item2': 1}, {'Item1': 150, 'Item2': 6}, {'Item1': 174, 'Item2': 6}, {'Item1': 246, 'Item2': 6}, {'Item1': 702, 'Item2': 6}]",[0],[0.007180438999999983]
143,Ka Band,QUIKSCAT,SG1,0.722307525,0.724183468,0.0018759430000000465,"[{'Item1': 356, 'Item2': 1}, {'Item1': 131, 'Item2': 6}, {'Item1': 155, 'Item2': 6}, {'Item1': 692, 'Item2': 1}, {'Item1': 841, 'Item2': 6}]",[0],[0.0018759430000000465]
139,Ka Band,QUIKSCAT,SG1,0.222264852,0.228397751,0.006132898999999997,"[{'Item1': 715, 'Item2': 6}, {'Item1': 707, 'Item2': 6}, {'Item1': 127, 'Item2': 1}, {'Item1': 151, 'Item2': 1}, {'Item1': 561, 'Item2': 6}, {'Item1': 175, 'Item2': 6}, {'Item1': 703, 'Item2': 1}]",[0],[0.006132898999999997]
142,Ka Band,QUIKSCAT,SG1,0.647643654,0.653491457,0.005847802999999985,"[{'Item1': 130, 'Item2': 6}, {'Item1': 154, 'Item2': 1}, {'Item1': 691, 'Item2': 6}]",[0],[0.005847802999999985]
147,Ka Band,QUIKSCAT,SG1,0.99437604,1.0,0.005623959999999983,"[{'Item1': 159, 'Item2': -1}, {'Item1': 306, 'Item2': -1}, {'Item1': 350, 'Item2': -1}]","[0, 1]","[0.005623959999999983, 0.0]"
140,Ka Band,QUIKSCAT,SG1,0.293552401,0.297766846,0.004214444999999956,"[{'Item1': 716, 'Item2': 6}, {'Item1': 708, 'Item2': 6}, {'Item1': 128, 'Item2': 1}, {'Item1': 152, 'Item2': 1}, {'Item1': 562, 'Item2': 6}]",[0],[0.004214444999999956]
141,Ka Band,QUIKSCAT,SG1,0.578119455,0.581859414,0.003739959000000015,"[{'Item1': 129, 'Item2': 1}, {'Item1': 153, 'Item2': 1}, {'Item1': 304, 'Item2': 6}]",[0],[0.003739959000000015]
125,Ka Band,QUIKSCAT,SG3,0.082153132,0.08215348,3.479999999972394e-07,"[{'Item1': 137, 'Item2': 6}, {'Item1': 149, 'Item2': 6}, {'Item1': 161, 'Item2': 6}]",[0],[3.479999999972394e-07]
133,Ka Band,QUIKSCAT,SG3,0.8560759,0.863487795,0.007411894999999946,"[{'Item1': 145, 'Item2': 1}, {'Item1': 157, 'Item2': 6}, {'Item1': 326, 'Item2': 6}]",[0],[0.007411894999999946]
132,Ka Band,QUIKSCAT,SG3,0.786712268,0.794106178,0.0073939100000000035,"[{'Item1': 144, 'Item2': 1}, {'Item1': 156, 'Item2': 6}, {'Item1': 325, 'Item2': 6}]",[0],[0.0073939100000000035]
124,Ka Band,QUIKSCAT,SG3,0.012893115,0.014972097,0.002078982,"[{'Item1': 136, 'Item2': 6}, {'Item1': 148, 'Item2': 6}, {'Item1': 160, 'Item2': 6}]",[0],[0.002078982]
134,Ka Band,QUIKSCAT,SG3,0.925276001,0.932612114,0.007336113000000033,"[{'Item1': 146, 'Item2': 6}, {'Item1': 158, 'Item2': 6}, {'Item1': 327, 'Item2': 6}]",[0],[0.007336113000000033]
126,Ka Band,QUIKSCAT,SG3,0.151859283,0.151859763,4.799999999971494e-07,"[{'Item1': 138, 'Item2': 6}, {'Item1': 150, 'Item2': 6}, {'Item1': 162, 'Item2': 6}]",[0],[4.799999999971494e-07]
131,Ka Band,QUIKSCAT,SG3,0.717213627,0.72418396,0.00697033299999994,"[{'Item1': 143, 'Item2': 1}, {'Item1': 155, 'Item2': 1}]",[0],[0.00697033299999994]
127,Ka Band,QUIKSCAT,SG3,0.222264411,0.228397751,0.006133340000000015,"[{'Item1': 715, 'Item2': 6}, {'Item1': 707, 'Item2': 6}, {'Item1': 139, 'Item2': 6}, {'Item1': 151, 'Item2': 6}, {'Item1': 561, 'Item2': 6}, {'Item1': 163, 'Item2': 6}]",[0],[0.006133340000000015]
130,Ka Band,QUIKSCAT,SG3,0.653491457,0.653491832,3.7500000005241674e-07,"[{'Item1': 142, 'Item2': 1}, {'Item1': 154, 'Item2': 1}]",[0],[3.7500000005241674e-07]
135,Ka Band,QUIKSCAT,SG3,0.994375961,1.0,0.00562403899999997,"[{'Item1': 147, 'Item2': -1}, {'Item1': 159, 'Item2': -1}, {'Item1': 328, 'Item2': -1}]","[0, 1]","[0.00562403899999997, 0.0]"
128,Ka Band,QUIKSCAT,SG3,0.293552308,0.297766846,0.00421453799999999,"[{'Item1': 716, 'Item2': 6}, {'Item1': 708, 'Item2': 6}, {'Item1': 140, 'Item2': 6}, {'Item1': 152, 'Item2': 6}, {'Item1': 562, 'Item2': 6}]",[0],[0.00421453799999999]
129,Ka Band,QUIKSCAT,SG3,0.578120382,0.581859252,0.0037388699999999497,"[{'Item1': 141, 'Item2': 6}, {'Item1': 153, 'Item2': 1}]",[0],[0.0037388699999999497]
149,Ka Band,QUIKSCAT,SG2,0.089582132,0.089582286,1.5400000000220793e-07,"[{'Item1': 137, 'Item2': 1}, {'Item1': 125, 'Item2': 1}, {'Item1': 197, 'Item2': 6}]",[0],[1.5400000000220793e-07]
157,Ka Band,QUIKSCAT,SG2,0.85607616,0.86348812,0.007411959999999995,"[{'Item1': 145, 'Item2': 1}, {'Item1': 133, 'Item2': 1}, {'Item1': 337, 'Item2': 6}]",[0],[0.007411959999999995]
